codigoTabelaReferencia,nome_marca_carro,valor_marca_carro,nome_carro,valor_carro,nome_ano_carro,valor_ano_carro,codigo_fipe,nome_marca_carro_final,nome_carro_modelo,valor_carro_fipe,ano_modelo_carro,combustivel,mes_referencia,data_consulta,tipo_veiculo,sigla_combustivel
301,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 181.345,00",32000,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,2023 Gasolina,2023-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 150.260,00",2023,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,2022 Gasolina,2022-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 141.112,00",2022,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,32000 Gasolina,32000-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 129.376,00",32000,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,2024 Gasolina,2024-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 122.215,00",2024,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,2023 Gasolina,2023-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 117.415,00",2023,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Land Rover,33,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),10408,32000 Gasolina,32000-1,033214-3,Land Rover,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),"R$ 643.100,00",32000,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Land Rover,33,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),10408,2023 Gasolina,2023-1,033214-3,Land Rover,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),"R$ 585.656,00",2023,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Renault,48,KWID Intense (Elétrico) ,10022,32000 Gasolina,32000-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 142.985,00",32000,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Renault,48,KWID Intense (Elétrico) ,10022,2024 Gasolina,2024-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 134.510,00",2024,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Renault,48,KWID Intense (Elétrico) ,10022,2023 Gasolina,2023-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 128.708,00",2023,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Toyota,56,Corolla Altis 1.8 16V Aut. (Híbrido),9984,32000 Gasolina,32000-1,002182-2,Toyota,Corolla Altis 1.8 16V Aut. (Híbrido),"R$ 180.653,00",32000,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Toyota,56,Corolla Altis 1.8 16V Aut. (Híbrido),9984,2023 Gasolina,2023-1,002182-2,Toyota,Corolla Altis 1.8 16V Aut. (Híbrido),"R$ 166.450,00",2023,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Toyota,56,Corolla Altis 1.8 16V Aut. (Híbrido),9984,2022 Gasolina,2022-1,002182-2,Toyota,Corolla Altis 1.8 16V Aut. (Híbrido),"R$ 154.884,00",2022,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Toyota,56,Corolla Altis 1.8 16V Aut. (Híbrido),9984,2021 Gasolina,2021-1,002182-2,Toyota,Corolla Altis 1.8 16V Aut. (Híbrido),"R$ 145.330,00",2021,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Toyota,56,Corolla Altis 1.8 16V Aut. (Híbrido),9984,2020 Gasolina,2020-1,002182-2,Toyota,Corolla Altis 1.8 16V Aut. (Híbrido),"R$ 140.014,00",2020,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,2022 Gasolina,2022-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 172.233,00",2022,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,G
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 243.248,00",32000,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2024 Diesel,2024-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 235.376,00",2024,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2023 Diesel,2023-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 221.809,00",2023,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2022 Diesel,2022-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 199.195,00",2022,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:05",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2021 Diesel,2021-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 181.452,00",2021,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2020 Diesel,2020-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 168.965,00",2020,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2019 Diesel,2019-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 164.521,00",2019,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2018 Diesel,2018-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 160.227,00",2018,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2017 Diesel,2017-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 156.319,00",2017,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,2016 Diesel,2016-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 152.506,00",2016,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1998 Diesel,1998-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 44.802,00",1998,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1997 Diesel,1997-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 41.331,00",1997,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1996 Diesel,1996-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 40.233,00",1996,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1995 Diesel,1995-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 39.251,00",1995,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1994 Diesel,1994-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 34.493,00",1994,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1993 Diesel,1993-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 31.824,00",1993,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,D
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,1992 Diesel,1992-3,002015-0,Toyota,Hilux CD 4x4 2.8 Diesel Mec.,"R$ 24.795,00",1992,Diesel,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,D
301,Toyota,56,RAV4 2.5 S 4x4  Aut. (Híbrido),10056,2020 Gasolina,2020-1,002179-2,Toyota,RAV4 2.5 S 4x4  Aut. (Híbrido),"R$ 207.111,00",2020,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
301,Toyota,56,RAV4 2.5 S 4x4  Aut. (Híbrido),10056,2019 Gasolina,2019-1,002179-2,Toyota,RAV4 2.5 S 4x4  Aut. (Híbrido),"R$ 190.016,00",2019,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
301,Volvo,58,C40 Pure  (Elétrico),9968,2022 Gasolina,2022-1,029152-8,Volvo,C40 Pure  (Elétrico),"R$ 351.729,00",2022,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
301,Volvo,58,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),9933,2022 Gasolina,2022-1,029151-0,Volvo,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),"R$ 357.670,00",2022,Gasolina,setembro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,32000 Gasolina,32000-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 420.695,00",32000,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,2024 Gasolina,2024-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 402.634,00",2024,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,2023 Gasolina,2023-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 389.880,00",2023,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,2022 Gasolina,2022-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 374.268,00",2022,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,2021 Gasolina,2021-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 338.921,00",2021,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,BYD,238,Dolphin EV (Elétrico),10813,32000 Gasolina,32000-1,095007-6,BYD,Dolphin EV (Elétrico),"R$ 149.875,00",32000,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,BYD,238,Dolphin EV (Elétrico),10813,2024 Gasolina,2024-1,095007-6,BYD,Dolphin EV (Elétrico),"R$ 141.336,00",2024,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,BYD,238,Seal (Elétrico),10833,32000 Gasolina,32000-1,095008-4,BYD,Seal (Elétrico),"R$ 296.806,00",32000,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,BYD,238,Seal (Elétrico),10833,2024 Gasolina,2024-1,095008-4,BYD,Seal (Elétrico),"R$ 281.668,00",2024,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,BYD,238,Yuan Plus (Elétrico),10184,32000 Gasolina,32000-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 269.945,00",32000,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,BYD,238,Yuan Plus (Elétrico),10184,2024 Gasolina,2024-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 256.075,00",2024,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,BYD,238,Yuan Plus (Elétrico),10184,2023 Gasolina,2023-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 243.525,00",2023,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 80.408,00",32000,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,Fiat,21,ARGO 1.0 6V Flex.,8315,2024 Gasolina,2024-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 75.675,00",2024,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,Fiat,21,ARGO 1.0 6V Flex.,8315,2023 Gasolina,2023-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 68.768,00",2023,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,Fiat,21,ARGO 1.0 6V Flex.,8315,2022 Gasolina,2022-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 61.241,00",2022,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,Fiat,21,ARGO 1.0 6V Flex.,8315,2021 Gasolina,2021-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 58.231,00",2021,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,Fiat,21,ARGO 1.0 6V Flex.,8315,2020 Gasolina,2020-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 55.452,00",2020,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,Fiat,21,ARGO 1.0 6V Flex.,8315,2019 Gasolina,2019-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 52.455,00",2019,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,Fiat,21,ARGO 1.0 6V Flex.,8315,2018 Gasolina,2018-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 49.777,00",2018,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,Fiat,21,Fastback 1.0 200 Turbo Flex Aut,10754,32000 Gasolina,32000-1,001568-7,Fiat,Fastback 1.0 200 Turbo Flex Aut,"R$ 120.077,00",32000,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,Fiat,21,Fastback 1.0 200 Turbo Flex Aut,10754,2024 Gasolina,2024-1,001568-7,Fiat,Fastback 1.0 200 Turbo Flex Aut,"R$ 114.273,00",2024,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 98.512,00",32000,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,2023 Gasolina,2023-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 86.818,00",2023,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:07",1,G
302,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,2022 Gasolina,2022-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 80.635,00",2022,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,2021 Gasolina,2021-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 75.905,00",2021,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 151.190,00",32000,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,2024 Gasolina,2024-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 141.665,00",2024,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,2023 Gasolina,2023-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 130.687,00",2023,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,2022 Gasolina,2022-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 116.442,00",2022,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 83.750,00",32000,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,2024 Gasolina,2024-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 80.815,00",2024,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,2023 Gasolina,2023-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 77.208,00",2023,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,2022 Gasolina,2022-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 70.509,00",2022,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,2021 Gasolina,2021-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 63.385,00",2021,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,2020 Gasolina,2020-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 57.625,00",2020,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,32000 Gasolina,32000-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 126.766,00",32000,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,2024 Gasolina,2024-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 115.788,00",2024,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,2023 Gasolina,2023-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 112.891,00",2023,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,2022 Gasolina,2022-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 107.152,00",2022,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,2021 Gasolina,2021-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 101.933,00",2021,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:09",1,G
302,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,32000 Gasolina,32000-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 152.706,00",32000,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,2024 Gasolina,2024-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 146.493,00",2024,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,2023 Gasolina,2023-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 142.818,00",2023,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 116.860,00",32000,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,2024 Gasolina,2024-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 107.765,00",2024,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,2023 Gasolina,2023-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 103.218,00",2023,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,2022 Gasolina,2022-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 96.747,00",2022,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,2021 Gasolina,2021-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 91.899,00",2021,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,Hyundai,26,HB20 Sense Plus1.0 Flex 12V Mec.,10781,32000 Gasolina,32000-1,015234-0,Hyundai,HB20 Sense Plus1.0 Flex 12V Mec.,"R$ 83.690,00",32000,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,Hyundai,26,HB20 Sense Plus1.0 Flex 12V Mec.,10781,2024 Gasolina,2024-1,015234-0,Hyundai,HB20 Sense Plus1.0 Flex 12V Mec.,"R$ 77.245,00",2024,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2022 Gasolina,2022-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 166.348,00",2022,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2021 Gasolina,2021-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 162.186,00",2021,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2020 Gasolina,2020-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 133.426,00",2020,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 169.487,00",32000,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,2023 Gasolina,2023-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 145.000,00",2023,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,2022 Gasolina,2022-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 136.173,00",2022,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,32000 Gasolina,32000-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 128.013,00",32000,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
302,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,2024 Gasolina,2024-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 123.556,00",2024,Gasolina,outubro de 2023 ,"quarta-feira, 9 de outubro de 2024 17:10",1,G
